0.00370678, -0.000616392, -0.55848, 6.38645e-05, -0.000248018, 0.000146017, 0.0316228, 0.0316228, 0.0316228, 0.0316228, 0.0316228, 0.0316228
0.00370678, -0.000616392, -0.55848, 6.38645e-05, -0.000248018, 0.000146017, 0.0316228, 0.0316228, 0.0316228, 0.0316228, 0.0316228, 0.0316228
0.00365713, -0.000624581, -0.558447, 4.71368e-05, -0.00014571, 0.00015284, 0.0316069, 0.0316066, 0.0316052, 0.0315684, 0.0315691, 0.0316069
0.00358428, -0.000640314, -0.558486, 1.24995e-05, 4.03741e-05, 0.000157823, 0.031586, 0.0315843, 0.0315749, 0.0314657, 0.0314713, 0.0315911
0.00358934, -0.000653952, -0.558325, -1.98702e-05, -7.44471e-05, 0.000163703, 0.0315623, 0.0315601, 0.0315229, 0.0312908, 0.0312989, 0.0315753
0.00358151, -0.000653379, -0.558215, -3.17326e-05, -2.16353e-05, 0.000161063, 0.0315412, 0.0315389, 0.0314415, 0.0310411, 0.0310489, 0.0315595
0.0035572, -0.000667273, -0.558165, -0.000103503, 0.000124259, 0.000166964, 0.0315258, 0.0315235, 0.0313258, 0.0307234, 0.0307317, 0.0315438
0.0035396, -0.000671077, -0.558025, -0.000122169, 0.000218563, 0.000169232, 0.0315146, 0.0315139, 0.0311394, 0.0303419, 0.0303441, 0.0315278
0.00352279, -0.000674591, -0.557796, -0.000176564, 0.000374708, 0.000172533, 0.0315088, 0.0315086, 0.0308995, 0.0298998, 0.0299302, 0.031512
0.00350369, -0.000675584, -0.557671, -0.000198198, 0.000666062, 0.000169345, 0.0315062, 0.0315061, 0.0306057, 0.0293984, 0.0294464, 0.0314963
